,_id,product_name,review_date,review_content,review_star,review_writer
0,65125634cc39635438e0fb0e,"여에스더 루테인&지아잔틴 눈, 30정, 1개",2023.06.02,먹어보니 좋고 몇번더 먹어봐야 알수 있을것 같아요,5.0,최*정 
1,65125634cc39635438e0fb0f,"여에스더 루테인&지아잔틴 눈, 30정, 1개",2022.11.15,꾸준하게 재구매 중입니다.\n처음엔 몰랐는데 효과가 있는거 같아요.\n눈이 많이 안좋고 녹내장도 있는데 이걸 먹고부터는 눈통증도 덜하고 좋은거 같아요. 덜 피로한거 같고.,5.0,정*섭 
2,65125634cc39635438e0fb10,"여에스더 루테인&지아잔틴 눈, 30정, 1개",2022.06.29,아직까지 효과를 느끼지는 못하겠어요.\n눈이 여러가지로 좋지 않아서 의무적으로 먹어야 할 것 같아서 먹고는 있습니다. 유명하신 분이 만든거니 믿고 먹게 되네요.\n근데 가격이 비싸요.,5.0,정*섭 
3,65125634cc39635438e0fb11,"여에스더 루테인&지아잔틴 눈, 30정, 2개",2022.11.03,더 나빠지지않기위해 열심이먹고있어요 타사제품보다\n많이비쌉니다 가격을 더 조율해줄수는없는지요 소비자도 좋은제품 조금만더 싸게먹고싶어요.,4.0,최*옥 
4,65125634cc39635438e0fb12,"여에스더 루테인&지아잔틴 눈, 30정, 1개",2023.01.13,,5.0,정*영 
5,65125634cc39635438e0fb13,"여에스더 루테인&지아잔틴 눈, 30정, 1개",2023.03.10,,5.0,용두산136 
6,65125634cc39635438e0fb14,"여에스더 루테인&지아잔틴 눈, 30정, 4개",2023.08.11,잘 먹고 있습니다,5.0,황*자 
7,65125634cc39635438e0fb15,"여에스더 루테인&지아잔틴 눈, 30정, 4개",2023.05.03,,5.0,최*정 
8,65125634cc39635438e0fb16,"여에스더 루테인&지아잔틴 눈, 30정, 4개",2023.09.20,,4.0,윤*숙 
9,65125634cc39635438e0fb17,"여에스더 루테인&지아잔틴 눈, 30정, 4개",2023.09.19,,5.0,이*민 
10,65125634cc39635438e0fb18,"여에스더 루테인&지아잔틴 눈, 30정, 4개",2023.09.16,,5.0,이*재 
11,65125634cc39635438e0fb19,"여에스더 루테인&지아잔틴 눈, 30정, 4개",2023.09.13,,4.0,이*희 
12,65125634cc39635438e0fb1a,"여에스더 루테인&지아잔틴 눈, 30정, 4개",2023.09.09,,5.0,성류 
13,65125634cc39635438e0fb1b,"여에스더 루테인&지아잔틴 눈, 30정, 4개",2023.09.08,,4.0,강*배 
